Title,Link,Author Keywords,Index Keywords
"On the use of synthetic tropical cyclones and hypothetical events for storm surge assessment under climate change","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091509810&doi=10.1007%2fs11069-020-04318-9&partnerID=40&md5=7737d5debe3effc9db091662bee7961c","Hurricanes; Natural hazards; Public policy; Risk atlas; Risk management","climate change; flood; general circulation model; hazard management; hurricane; natural hazard; risk assessment; storm surge; Colima; Manzanillo; Mexico [North America]; Patricia"
"Application of two-dimensional hydraulic modelling in flood risk mapping. A case of the urban area of Zaio, Morocco","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067558045&doi=10.1080%2f10106049.2019.1597389&partnerID=40&md5=d98dde82df9539a32410c4fc27fd807c","flood; hazard; Iber 2.4.3 software; Risk assessment; vulnerability",
"Biological larviciding against malaria vector mosquitoes with Bacillus thuringiensis israelensis (Bti)–Long term observations and assessment of repeatability during an additional intervention year of a large-scale field trial in rural Burkina Faso","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092254942&doi=10.1080%2f16549716.2020.1829828&partnerID=40&md5=ed89e660a741a71519607750a4edc4fb","Biological vector control; large scale intervention trial; malaria control; sub-Saharan Africa","adult; Anopheles; article; Bacillus thuringiensis serovar israelensis; breeding; Burkina Faso; controlled study; field study; human; intervention study; larva; malaria control; nonhuman; remote sensing; season; vector control"
"Earthquake hazard and risk assessment using machine learning approaches at Palu, Indonesia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089661366&doi=10.1016%2fj.scitotenv.2020.141582&partnerID=40&md5=c4d932a0d9f123dddc76fad4d615aff6","CNN; Earthquake risk; GIS; Hierarchical clustering; Machine learning; Pure locational clustering","Convolutional neural networks; Earthquakes; Hazards; Hierarchical clustering; Hierarchical systems; Land use; Machine learning; Maps; Risk perception; Analytical Hierarchy Process; Hierarchical clustering analysis; Implications for futures; Machine learning approaches; Probability assessments; Probability estimation; Spatial relationships; Vulnerability assessments; Risk assessment; earthquake magnitude; hazard assessment; machine learning; risk assessment; seismic hazard; article; calculation; convolutional neural network; cross correlation; earthquake; hazard assessment; hierarchical clustering; Indonesia; land use; prediction; probability; risk assessment; Central Sulawesi; Indonesia; Palu"
"The Importance of Mapping Geomorphological Hazards for Mass Movements in Mountainous Areas: A Comparative Study between Morocco and France","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098555563&doi=10.37575%2fb%2fsci%2f1003&partnerID=40&md5=df9de92a12da86da55695c82c0595efb","administration; France; map; mass movements; Morocco; mountainous regions",
"Risk mapping of scrub typhus infections in Qingdao city, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098530904&doi=10.1371%2fjournal.pntd.0008757&partnerID=40&md5=1eb8aa0ef8c3ddfd9f9cc7efef72076d",,
"Assessing the susceptibility of schools to flood events in Iran","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093830935&doi=10.1038%2fs41598-020-75291-3&partnerID=40&md5=3f79226810effd0e5144d2e047c0bd59",,"article; human; human experiment; Iran; machine learning"
"Assessment of the soil protection function of forest ecosystems using GIS-based Multi-Criteria Decision Analysis: A case study in Adıyaman, Turkey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091110393&doi=10.1016%2fj.gecco.2020.e01271&partnerID=40&md5=09064acf47e795ffd6d008edf5cbc5d1","AHP; Erosion risk map; GIS; Soil protection",
"A time-based model and GIS framework for assessing hazardous materials transportation risk in urban areas","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090367709&doi=10.1016%2fj.jth.2020.100943&partnerID=40&md5=397cdc98cd4749093488c54917bbf3f8","Decision support system; GIS-Framework; Hazmat transportation; Public health; Risk modeling; Time-based risk",
"Groundwater contamination risk assessment using intrinsic vulnerability, pollution loading and groundwater value: a case study in Yinchuan plain, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089447924&doi=10.1007%2fs11356-020-10221-4&partnerID=40&md5=0a88c98b508e2a6fbf653d69cc4eb801","Groundwater contamination risk; Groundwater value; Pollution loading; Vulnerability; Yinchuan plain","decision making; groundwater pollution; integrated approach; optimization; probability; risk assessment; vulnerability; China; Ningxia Huizu; Yinchuan Plain; ground water; China; city; environmental monitoring; human; reproducibility; risk assessment; water pollutant; China; Cities; Environmental Monitoring; Groundwater; Humans; Reproducibility of Results; Risk Assessment; Water Pollutants, Chemical"
"Evaluation of pollution by heavy metals of an abandoned Pb-Zn mine in northern Tunisia using sequential fractionation and geostatistical mapping","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088996116&doi=10.1007%2fs11356-020-10101-x&partnerID=40&md5=2998a31da5c739462b585d0c95792e1c","Fedj Lahdoum mine; Heavy metals; Sequential fractionation; Soil contamination; Tunisia","abandoned mine; bioavailability; cadmium; chemical composition; extraction method; fractionation; geostatistics; heavy metal; lead; meteoric water; soil pollution; spatial distribution; zinc; Tunisia; heavy metal; lead; zinc; environmental monitoring; pollution; soil pollutant; Tunisia; Environmental Monitoring; Environmental Pollution; Lead; Metals, Heavy; Soil Pollutants; Tunisia; Zinc"
"Automatic unsupervised landslide detection method based on single high-resolution optical image for emergency response","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097338156&doi=10.18494%2fSAM.2020.3131&partnerID=40&md5=5201007499c5f922e9a397f5881ced70","High-resolution image; Morphological processing; Reflective characteristics; Urban landslide detection; Visual salience","Antennas; Geometrical optics; Learning algorithms; Maps; Remote sensing; Support vector machines; Automatic processing; Computational costs; Experimental materials; High resolution satellites; High-resolution optical images; Landslide detection; Morphological processing; Reflectance characteristics; Landslides"
"MobiWac 2020 - Proceedings of the 18th ACM Symposium on Mobility Management and Wireless Access","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097671343&partnerID=40&md5=a5e304bba34fc71b78336463cbdc6b5e",,
"Landslide risk mapping in an urban area of the city of Natal, Brazil","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096197642&doi=10.3390%2fsu12229601&partnerID=40&md5=bda752acdde9d86eb880b100e898eff4","Analytical hierarchy process; Hazard; Landslides; Multicriteria assessment; Risk; Vulnerability","analytical hierarchy process; GIS; landslide; multicriteria analysis; occupation; risk assessment; slope dynamics; social impact assessment; urban area; Brazil; Rio Grande do Norte"
"Urbanization and tuberculosis in Peninsular, Malaysia (2011-2015)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099349915&partnerID=40&md5=c45f4366a80243056e8c83f47f2d4714","GIS; Tuberculosis; Urban population; Urbanization",
"Integrated methodology for urban flood risk mapping at the microscale in ungauged regions: A case study of Hurghada, Egypt","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094682603&doi=10.3390%2frs12213548&partnerID=40&md5=d1c7beca170a09b0a26f4ebb6a10e888","2D hydrological model; AHP; City strategic plans; Egypt; Flood risk mapping; GIS; Microscale; RRI; Satellite remote sensing; Spatial planning; Ungauged regions","Analytic hierarchy process; Decision making; Flood control; Hazards; Information management; Input output programs; Land use; Mapping; Maps; Population statistics; Remote sensing; Risk management; Urban planning; Analytic hierarchy process (ahp); Decision-making systems; Economic vulnerability; Flood risk management; Integrated methodology; Multi criteria decision making; Population densities; Vulnerability mappings; Floods"
"Enhancing flood risk maps by a participatory and collaborative design process","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087293827&doi=10.1016%2fj.ijdrr.2020.101747&partnerID=40&md5=2f2f5b315ea81ebb61e30c3491ff5942","Co-mapping labs; Flood risk; Flood risk maps; Participatory processes",
"Assessment of potential sites for the installation of observation towers for forest fire risk prevention [Avaliação de locais potenciais para instalação de torres de observação para prevenção de risco de incêndios florestais]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097154682&doi=10.5902%2f1980509839686&partnerID=40&md5=4270d6c1c813c4983b3d1610dab4f01c","Cerrado; GIS; Multicriteria analysis; Park",
"Mapping of liquefaction risk on road network based on relationship between liquefaction potential and liquefaction-induced road subsidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092014984&doi=10.1016%2fj.sandf.2020.07.007&partnerID=40&md5=a1e72bc4b5bdad8a61964dee4b3b2110","Airborne LiDAR; Liquefaction; Liquefaction potential; Risk map; Road subsidence; The 2011 Off the Pacific Coast of Tohoku earthquake","Disaster prevention; Distributed database systems; Earthquakes; Hazards; Maps; Optical radar; Risk assessment; Risk perception; Roads and streets; Soil testing; Spatial distribution; Subsidence; Surveys; Well logging; Geotechnical database; Liquefaction potential index; Liquefaction potentials; Liquefaction susceptibility; Liquefaction-induced damage; Prevention managements; Quantitative information; Scenario earthquakes; Soil liquefaction"
"Spatial Fuzzy Risk Mapping for Tuberculosis in Surabaya, Indonesia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096794306&doi=10.1109%2fIES50839.2020.9231875&partnerID=40&md5=bd96c42b2ad96ae3051bcf3057fb8418","fuzzy; risk assessment; spatial analysis; Tuberculosis","Behavioral research; Decision making; Diagnosis; Intelligent systems; Mapping; Maps; Population statistics; Public health; Tubes (components); Urban planning; Control planning; Disease risk index; Fuzzy - Multi criteria decision making; Fuzzy membership; Health facilities; Number of peoples; Population densities; Public health services; Health risks"
"Mapping geological risk in urban areas","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086581128&doi=10.1007%2fs12517-020-05343-5&partnerID=40&md5=d596656c5e9be9332a10e27a00656ef1","Exogenous geological processes; Geohazards; Risk analysis; Urban areas; Urban environment vulnerability","geological hazard; landslide; mapping method; megacity; risk assessment; territory; urban area; urban development; urban region; vulnerability; Moscow [(CTY) Russian Federation]; Russian Federation"
"Radiological Impact and Environmental Monitoring of Gamma Radiations Along the Public Beach of Port Said, Egypt","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077556917&doi=10.1007%2fs00024-019-02398-8&partnerID=40&md5=1a6bbe9d7c28c48eef96d28ebb3a280f","annual effective dose rates and cancer risk; Natural occurring radioelements; public exposure","Deposits; Diseases; Gamma rays; International trade; Maps; Ports and harbors; Radioactivity; Sand; Surveys; Activity concentration; Annual effective dose; Cancer risk; Environmental Monitoring; Natural occurring radioelements; Naturally occurring; Public exposure; Radiological impacts; Beaches; concentration (composition); environmental monitoring; gamma radiation; radiation exposure; radioactivity; radionuclide; sand; spatial distribution; Egypt; Port Said [Egypt]"
"An uncertainty assessment of human health risk for toxic trace elements using a sequential indicator simulation in farmland soils","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085949644&doi=10.3390%2fsu12093852&partnerID=40&md5=c9a3352c01b26129dcac5afc933e2ea4","Farmland; Human health risk; Risk mapping; Sequential indicator simulation; Toxic trace elements","accuracy assessment; agricultural soil; concentration (composition); estimation method; health risk; public health; toxic substance; trace element; uncertainty analysis; China; Guangdong; Panyu; Zhujiang River"
"Producing urban aerobiological risk map for cupressaceae family in the SW iberian peninsula from LiDAR technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085543684&doi=10.3390%2frs12101562&partnerID=40&md5=aa5885e8b1f4be48be36d1f25bbf1720","AIROT; Allergy; Cupressaceae; Green infrastructure; Pollen production; Risk maps; Urban ecology","Air quality; Allergies; Forestry; Lithium compounds; Maps; Plants (botany); Tourism; Urban planning; Cupressus arizonica; Digital elevation; Environmental risks; GIS (geographic information system); Global population; LIDAR (light detection and ranging); Platycladus orientalis; SW Iberian Peninsula; Optical radar"
"Possibilities of controlling the river outlets by weirs on the example of notéc Bystra River","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082800221&doi=10.3390%2fsu12062369&partnerID=40&md5=a71295260bde7d8e08301a238d61a952","Control of weirs; Flood risk maps; Notéc River; Waterway","flood; flood wave; flooding; mapping method; peak flow; simulation; terrain; waterway transport; wave propagation; weir; Notec River; Poland [Central Europe]"
