Title,Link,Author Keywords,Index Keywords
"Characterizing consecutive flooding events after the 2017 Mt. Salto Wildfires (Southern Italy): Hazard and emergency management implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079593648&doi=10.3390%2fW11122663&partnerID=40&md5=2c838c0c9d4939005d19d7782f043522","Andosols; Emergency management; Fire severity; Post-fire flooding response; Rainstorm; Remote sensing; VGI data","Civil defense; Crowdsourcing; Damage detection; Debris; Disasters; Floods; Hazards; Rain; Remote sensing; Risk management; Storms; Thermal oil recovery; Watersheds; Andosols; Emergency management; Fire severity; Post-fire; Rainstorm; VGI data; Fires"
"""constructing a Culture of Honesty and Integrity"": The Evolution of China's Han-centric Surveillance System","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077766722&doi=10.1109%2fMTS.2019.2948444&partnerID=40&md5=2c507377af484d5a3aafb9ffe0290e75",,"Risk management; Global expansion; Information and Communication Technologies; Socio-cultural; Surveillance systems; Monitoring"
"Maternal death review and surveillance: The case of Central Hospital, Benin City, Nigeria","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076958111&doi=10.1371%2fjournal.pone.0226075&partnerID=40&md5=c3ad99728130936f748b4d454a1a68bf",,"adult; anemia; Article; biostatistics; biosurveillance; blood donor; blood transfusion; cause of death; clinical protocol; disease severity; eclampsia; education program; female; health care availability; health care facility; health care personnel management; health care policy; health care quality; health education; heart failure; hospital mortality; hospital service; human; information dissemination; intensive care unit; lung embolism; major clinical study; manager; maternal care; maternal death; maternal mortality; maternal mortality ratio; medical information; mortality risk; Nigeria; obstetric delivery; obstetric hemorrhage; practice guideline; pregnancy complication; pregnant woman; protocol compliance; puerperal infection; quasi experimental study; risk factor; risk management; risk reduction; sepsis; strategic planning; urban area; uterus rupture; young adult; adverse event; bleeding; factual database; health care delivery; health care policy; heart failure; hospital; lung embolism; mortality; pregnancy; sepsis; Cause of Death; Databases, Factual; Delivery of Health Care; Delivery, Obstetric; Female; Health Policy; Heart Failure; Hemorrhage; Hospitals; Humans; Maternal Mortality; Nigeria; Pregnancy; Pulmonary Embolism; Sepsis; Young Adult"
"Crowdsourcing as a tool for urban emergency management: Lessons from the literature and typology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075744952&doi=10.3390%2fs19235235&partnerID=40&md5=4603f4ed168c5b21ad7708ebef79e30e","Crowdsourcing; Emergency management; Quality control in crowdsourcing; Systematic literature review; Task design; Urban planning","Civil defense; Coordination reactions; Crowdsourcing; Disaster prevention; Disasters; Risk management; Urban planning; Citizen involvement; Collaborative technologies; Complex ecosystems; Crowdsourcing platforms; Emergency management; Knowledge generations; Systematic literature review; Task design; Quality control; city planning; ecosystem; human; procedures; City Planning; Ecosystem; Humans"
"A framework for managing public security risks with complex interactions in cities and its application evidenced from Shenzhen City in China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068774302&doi=10.1016%2fj.cities.2019.102390&partnerID=40&md5=2bf6e8c8535a070db022bef33b541a97","Public security risk; Risk interaction; Risk mitigation; Social Network Analysis; Urban disaster risk reduction","conceptual framework; disaster management; public space; risk assessment; security; social network; urbanization; China; Guangdong; Shenzhen"
"Controlling illicit drug users in China: From incarceration to community?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064916027&doi=10.1177%2f0004865819844549&partnerID=40&md5=4000bb4fb687c555137c9f69480737c2","China; community drug treatment; control; risk assessment; risky population",
"Considering the impacts of simultaneous perils: The challenges of integrating earthquake and tsunamigenic risk","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074005796&doi=10.1108%2fDPM-09-2019-0295&partnerID=40&md5=5d402aa32b4b94de7393783100688649","Earthquake risk modelling; Multi-hazard risk assessment; Probabilistic tsunami risk assessment; R-CAPRA; Simultaneous losses",
"Run theory and copula-based drought risk analysis for songnen grassland in Northeastern China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074849045&doi=10.3390%2fsu11216032&partnerID=40&md5=ec0d2f501724d7faa94ccd4c96672eb8","Copula; Drought risk analysis; Run theory; The secondary return period","drought; drought stress; ecosystem management; grassland; index method; natural hazard; return period; risk assessment; theoretical study; water management; water planning; China"
"Investigating effect of surrounding factors on human behaviour at un-controlled mid-block crosswalks in indian cities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056668223&doi=10.1016%2fj.ssci.2018.11.006&partnerID=40&md5=c4fda2b4933a2569f6cc3e835601a9a1","Crossing-speed; Delay; Gap-acceptance; Mid-block crossing; Pedestrian; Safety","Accident prevention; Behavioral research; Crosswalks; Footbridges; Risk management; Crossing speed; Delay; Gap acceptance; Geographical conditions; Individual characteristics; Investigating effects; Pedestrian; Roadway characteristics; Pedestrian safety; aged; article; city; controlled study; critical value; female; gender; high risk behavior; highway; human; India; male; pedestrian; rest; velocity"
"Risk Management Prediction for Overcrowding in Railway Stations Utilising Adaptive Nero Fuzzy Inference System (ANFIS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072948896&doi=10.1088%2f1757-899X%2f603%2f5%2f052030&partnerID=40&md5=480804b9383513e2b474158d932fee48",,"Automation; Decision making; Fuzzy inference; Fuzzy neural networks; Fuzzy systems; Intelligent systems; Network architecture; Railroad stations; Railroad transportation; Railroads; Urban planning; Actual conditions; Automated process; Decision makers; Future predictions; Fuzzy interface systems; Level of safeties; Railway stations; Reliable results; Risk management"
"The risk-management theory in modern economic conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070926737&doi=10.1051%2fe3sconf%2f201911002040&partnerID=40&md5=ea80d2b0412fa37c1dbfbd42debab3f7",,"Human resource management; Planning; Sustainable development; Urban growth; Controlled objects; Economic condition; Economic relations; External environments; Financial risk management; Risk management theories; Risky investments; System approach; Risk management"
"Risk management of leasing companies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070902410&doi=10.1051%2fe3sconf%2f201911002034&partnerID=40&md5=f12fb063344bc815276693164fc94bac",,"Economics; Project management; Risk assessment; Urban growth; Economic mechanisms; Economic relations; Investment climate; Management problems; Mathematical method; Methodological approach; Risk management process; Subjective methods; Risk management"
"Stakeholder evaluations of risk interventions for non-potable recycled water schemes: A case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064439426&doi=10.1016%2fj.scitotenv.2019.04.044&partnerID=40&md5=6ba1a6763e91d888affbce721551f4e3","Multi-criteria evaluation; Non-potable recycled water; Risk management; Stakeholder engagement","Health risks; Operating costs; Potable water; Risk assessment; Risk perception; Stochastic systems; Surveys; Wastewater treatment; Water recycling; Water treatment; Capital and operating costs; Conservative management; Management interventions; Multi-criteria evaluation; Quantitative microbial risk assessment; Recycled water; Stakeholder engagement; Water treatment process; Risk management; non potable recycled water; unclassified drug; water; management; multicriteria analysis; preference behavior; risk assessment; risk perception; stakeholder; wastewater treatment; Article; cost benefit analysis; decision making; England; feasibility study; geographic distribution; practice guideline; priority journal; program evaluation; qualitative analysis; quantitative analysis; risk assessment; risk factor; risk management; risk reduction; stakeholder engagement; waste water recycling; England; London [England]; United Kingdom"
"Facilitating community risk communication for wide-area evacuation during large-scale floods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070368028&doi=10.3390%2fijerph16142466&partnerID=40&md5=ed55fba3d1dd95cdfd0672bd8b86d151","BECAUSE model; CAUSE model; Community disaster management plan; Expected maximum rainfall; Flood; Risk communications; Role of stakeholders; Wide-area evacuation","rain; communication; disaster management; disaster relief; flood; flood frequency; rainfall; risk factor; stakeholder; Article; community care; controlled study; cooperation; disaster planning; flooding; government; human; Japan; mortality rate; risk management; river basin; simulation; disaster planning; flooding; interpersonal communication; organization and management; Chubu; Honshu; Japan; Kofu Basin; Yamanashi; Communication; Disaster Planning; Floods; Japan"
"Review on formation mechanism analysis method and control strategy of urban haze in China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054767442&doi=10.1016%2fj.cjche.2018.08.016&partnerID=40&md5=84e2c13dd7d53a2383f70d7927af02f6","Formation; Fossil fuel; Sustainability; Urban haze","Air quality; Fossil fuels; Pollution control; Risk analysis; Risk assessment; Risk management; Sustainable development; Controlling strategies; Formation; Formation mechanism; Prevention and controls; Rapid urbanizations; Source apportionment; Systematic methodology; Urban haze; Fault tree analysis"
"Patient safety incidents identified by the caregivers of hospitalized children","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069269064&doi=10.1590%2f0034-7167-2018-0484&partnerID=40&md5=a507784e50a49b73764ce69a02beb9e4",,"Brazil; caregiver; child; hospitalization; hospitalized child; human; interview; patient safety; preschool child; procedures; psychology; qualitative research; risk management; safety; Brazil; Caregivers; Child; Child, Hospitalized; Child, Preschool; Hospitalization; Humans; Interviews as Topic; Patient Safety; Qualitative Research; Risk Management; Safety Management"
"Risk measures and the distribution of damage curves for 600 European coastal cities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072048289&doi=10.1088%2f1748-9326%2fab185c&partnerID=40&md5=02f4f5ee249b22f708fc2457c89dd538","adaptation in cities; costs; Europe; risk measures; Sea level rise","Climate change; Costs; Decision making; Probability distributions; Risk management; Sea level; Stochastic systems; Uncertainty analysis; Value engineering; adaptation in cities; Adaptation policies; Europe; Expected shortfall; Future projections; Generalized extreme value distribution; Risk measures; Sea level rise; Risk assessment"
